response_id,submission_timestamp,completion_time_minutes,survey_version,device_type,Q1_industry_sector,Q2_annual_revenue,Q3_number_employees,Q4_geographic_location,Q5_energy_consumption_mwh,Q6_currently_using_h2,Q7_current_h2_source,Q8_annual_h2_consumption_tonnes,Q9_challenge_cost,Q9_challenge_supply,Q9_challenge_certification,Q9_challenge_logistics,Q9_challenge_safety,Q9_challenge_carbon,Q10_influence_uae_net_zero,Q10_influence_uae_hydrogen_strategy,Q10_influence_customer_requirements,Q10_influence_esg_standards,Q10_influence_eu_cbam,Q10_influence_investor_pressure,Q10_influence_board_mandate,Q10_influence_competitive_pressure,Q10_influence_government_incentives,Q10_influence_carbon_credits,Q11_cert_iso_14001,Q11_cert_iso_50001,Q11_cert_uae_ministry,Q11_cert_adnoc_hse,Q11_cert_international_cert,Q11_cert_blockchain_verified,Q11_cert_customer_specific,Q11_cert_carbon_neutral,Q11_cert_green_h2_cert,Q11_cert_none_required,Q12_stakeholder_ceo_csuite,Q12_stakeholder_procurement,Q12_stakeholder_sustainability_officer,Q12_stakeholder_operations,Q12_stakeholder_finance_cfo,Q12_stakeholder_board_directors,Q12_stakeholder_government_relations,Q12_stakeholder_environmental_team,Q12_stakeholder_supply_chain,Q12_stakeholder_external_consultants,Q13_transition_timeline,Q14_sustainability_budget_usd,Q15_h2_budget_percentage,Q16_roi_timeline,Q18_pricing_model,Q17_feature_real_time_pricing,Q17_feature_blockchain_cert,Q17_feature_carbon_tracking,Q17_feature_compliance_reporting,Q17_feature_supply_demand_matching,Q17_feature_logistics_optimization,Q17_feature_safety_monitoring,Q17_feature_predictive_analytics,Q17_feature_erp_integration,Q17_feature_mobile_app,Q17_feature_support_24_7,Q17_feature_insurance_coverage,Q19_integration_sap,Q19_integration_oracle,Q19_integration_microsoft_dynamics,Q19_integration_custom_erp,Q19_integration_iot_sensors,Q19_integration_scada,Q19_integration_banking,Q19_integration_government_portals,Q19_integration_no_integration,Q20_monthly_budget_usd,Q21_platform_fee_percentage,Q22_carbon_value_usd_per_tonne,Q23_likelihood_to_use,Q24_would_recommend,Q25_decision_timeline,Q26_main_concerns,Q27_additional_features,Q28_follow_up,Q28_contact_name,Q28_contact_email,Q28_contact_phone,Q28_contact_company,Q28_contact_title,company_profile_segment
RESP_00155,2025-10-29 02:52:37,15.0,1.0,Desktop,transport,3,3,Sharjah/Northern Emirates,2585.0,1,not_applicable,19.1,5,2,2,4,3,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,6,50100.0,44.7,3,transaction_fee,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,11060.0,2.6,51.0,1,2,short,Scalability for our operations,AI-powered demand forecasting,yes,Mariam Al-Maktoum,mariam.almaktoum@example.com,+971-55-347-8642,Emirates Steel,Operations Head,mid_market
RESP_00156,2025-11-06 04:37:37,8.0,1.0,Desktop,aluminum,5,6,Abu Dhabi,16174.0,1,grey,166.3,4,3,4,3,5,4,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,6,499400.0,47.6,2,annual_license,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,50000.0,0.9,130.0,2,1,short,Vendor lock-in concerns,AI-powered demand forecasting,yes,Aisha Al-Suwaidi,aisha.alsuwaidi@example.com,+971-53-986-3616,DP World,Supply Chain Director,large_industrial
RESP_00157,2025-10-17 02:09:37,13.7,1.0,Desktop,manufacturing,4,4,Abu Dhabi,4267.0,0,not_applicable,0.0,4,4,4,4,3,4,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,3,259300.0,6.8,4,transaction_fee,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,50000.0,1.8,70.0,1,2,medium,Training requirements for staff,Customizable workflows,yes,Hassan Al-Ketbi,hassan.alketbi@example.com,+971-54-609-1379,Emirates Steel,Energy Manager,mid_market
RESP_00158,2025-10-11 00:27:37,13.4,1.0,Desktop,chemical,5,6,Abu Dhabi,19853.0,1,grey,125.6,3,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,5,353100.0,43.8,1,annual_license,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,50000.0,1.8,93.0,2,1,short,Integration complexity with existing systems,Multi-language support including Arabic,yes,Ahmed Al-Rashid,ahmed.alrashid@example.com,+971-54-606-8710,Masdar,Supply Chain Director,large_industrial
RESP_00159,2025-10-28 02:44:37,17.3,1.0,Mobile,logistics,3,3,Saudi Arabia,359.0,1,not_applicable,7.2,5,3,2,5,3,3,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,6,76800.0,21.6,2,monthly_subscription,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,9960.0,3.3,38.0,1,2,immediate,Training requirements for staff,AI-powered demand forecasting,yes,Khalid Al-Suwaidi,khalid.alsuwaidi@example.com,+971-55-146-7563,ADNOC Group,Supply Chain Director,growing_company
RESP_00160,2025-10-29 14:22:37,8.0,1.0,Desktop,chemical,4,4,Saudi Arabia,3249.0,1,grey,35.7,4,3,3,4,3,4,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,5,142800.0,45.4,3,monthly_subscription,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,34400.0,2.4,20.0,2,1,immediate,Data security and privacy,Mobile app for field operations,yes,Mariam Al-Ketbi,mariam.alketbi@example.com,+971-58-386-2946,EGA,Sustainability Manager,mid_market
RESP_00161,2025-10-15 21:05:37,11.0,1.0,Desktop,chemical,3,3,Dubai,2417.0,0,not_applicable,0.0,4,3,4,5,3,5,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,55300.0,11.1,3,transaction_fee,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,15450.0,1.6,53.0,0,0,medium,Need more proof of ROI,AI-powered demand forecasting,no,,,,,,mid_market
RESP_00162,2025-10-21 15:15:37,18.7,1.0,Desktop,manufacturing,4,4,Other GCC,3781.0,1,mixed,34.8,3,3,2,4,3,5,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,6,136300.0,37.6,4,freemium,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,40120.0,1.7,56.0,2,2,medium,Scalability for our operations,Automated reporting dashboards,yes,Ahmed Al-Rashid,ahmed.alrashid@example.com,+971-52-830-6456,Mubadala,Supply Chain Director,mid_market
RESP_00163,2025-10-21 15:32:37,12.5,1.0,Desktop,chemical,3,4,Dubai,5372.0,1,grey,73.9,4,5,4,3,3,4,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,6,84600.0,36.8,3,monthly_subscription,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,23850.0,2.7,51.0,2,1,immediate,Training requirements for staff,Audit trail functionality,yes,Abdullah Al-Mazrouei,abdullah.almazrouei@example.com,+971-52-502-5902,DP World,Supply Chain Director,mid_market
RESP_00164,2025-10-25 09:04:37,14.7,1.0,Desktop,chemical,4,3,Abu Dhabi,1509.0,1,not_applicable,25.4,4,4,3,4,3,4,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,6,153000.0,33.3,2,pay_per_use,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,50000.0,2.4,34.0,2,2,medium,Blockchain technology maturity,API for custom integrations,yes,Ahmed Al-Mazrouei,ahmed.almazrouei@example.com,+971-55-789-2795,TAQA,Supply Chain Director,mid_market
RESP_00165,2025-10-21 16:24:37,12.6,1.0,Desktop,aluminum,6,6,Abu Dhabi,22867.0,0,not_applicable,0.0,4,4,4,3,4,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,4,708100.0,10.3,2,transaction_fee,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,50000.0,1.9,137.0,2,1,medium,Regulatory compliance complexity,Real-time alerts and notifications,yes,Abdullah Al-Qassimi,abdullah.alqassimi@example.com,+971-50-697-8871,EGA,Supply Chain Director,large_industrial
RESP_00166,2025-11-05 10:25:37,11.4,1.0,Mobile,chemical,3,2,Saudi Arabia,424.0,1,grey,3.3,5,3,2,3,4,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,6,78500.0,25.6,2,monthly_subscription,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,11090.0,4.6,61.0,0,0,long,Cost-benefit ratio unclear,AI-powered demand forecasting,no,,,,,,growing_company
RESP_00167,2025-11-09 17:20:37,12.0,1.0,Desktop,logistics,2,2,Other GCC,1564.0,0,not_applicable,0.0,5,2,2,4,3,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,3,48800.0,4.6,4,transaction_fee,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,5830.0,4.0,79.0,-1,-2,long,Data security and privacy,AI-powered demand forecasting,no,,,,,,growing_company
RESP_00168,2025-10-27 14:51:37,12.4,1.0,Desktop,logistics,2,1,Dubai,186.0,0,not_applicable,0.0,5,3,4,5,3,3,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,2,50500.0,4.4,4,freemium,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1410.0,2.6,37.0,-1,-1,none,Scalability for our operations,API for custom integrations,no,,,,,,small_innovative
RESP_00169,2025-10-19 03:07:37,16.7,1.0,Desktop,chemical,3,3,Sharjah/Northern Emirates,500.0,1,not_applicable,10.5,5,3,4,4,3,5,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,6,65500.0,49.2,2,monthly_subscription,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,11680.0,4.5,39.0,1,2,short,Training requirements for staff,Mobile app for field operations,yes,Khalid Al-Ketbi,khalid.alketbi@example.com,+971-58-485-6140,EGA,Energy Manager,growing_company
RESP_00170,2025-10-23 19:57:37,12.7,1.0,Desktop,logistics,3,3,Sharjah/Northern Emirates,348.0,0,not_applicable,0.0,3,5,4,4,3,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,29600.0,12.6,4,transaction_fee,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,9970.0,2.9,51.0,0,0,long,Blockchain technology maturity,Benchmarking against industry peers,no,,,,,,growing_company
RESP_00171,2025-10-26 01:25:37,19.0,1.0,Mobile,chemical,2,3,Sharjah/Northern Emirates,412.0,1,grey,4.4,4,4,4,3,2,4,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,5,79500.0,34.4,2,monthly_subscription,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,6610.0,2.1,62.0,1,1,short,Vendor lock-in concerns,Customizable workflows,yes,Omar Al-Qassimi,omar.alqassimi@example.com,+971-54-889-5735,DEWA,Energy Manager,growing_company
RESP_00172,2025-10-29 13:41:37,12.5,1.0,Desktop,power,1,2,Abu Dhabi,226.0,0,not_applicable,0.0,4,3,3,4,4,4,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,10300.0,9.7,5,monthly_subscription,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,550.0,3.6,32.0,0,0,long,Blockchain technology maturity,Integration with carbon credit markets,no,,,,,,small_innovative
RESP_00173,2025-11-06 12:57:37,15.6,1.0,Desktop,power,4,4,Saudi Arabia,3913.0,1,not_applicable,44.1,5,2,3,4,2,4,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,84700.0,22.1,3,freemium,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,31390.0,1.8,34.0,2,1,immediate,Vendor lock-in concerns,Customizable workflows,yes,Aisha Al-Mazrouei,aisha.almazrouei@example.com,+971-52-397-1689,Masdar,Sustainability Manager,mid_market
RESP_00174,2025-10-20 22:53:37,14.5,1.0,Desktop,transport,4,4,Saudi Arabia,7630.0,1,grey,71.0,3,3,2,5,2,4,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,6,83700.0,39.0,3,transaction_fee,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,29550.0,2.7,47.0,2,1,short,Regulatory compliance complexity,Benchmarking against industry peers,yes,Sara Al-Falasi,sara.alfalasi@example.com,+971-58-812-5450,EGA,Sustainability Manager,mid_market
RESP_00175,2025-11-03 00:37:37,11.2,1.0,Desktop,power,3,4,Abu Dhabi,3144.0,0,not_applicable,0.0,3,2,4,5,3,4,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,2,32100.0,4.8,3,pay_per_use,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,12340.0,2.9,56.0,-1,-2,long,Training requirements for staff,AI-powered demand forecasting,no,,,,,,mid_market
RESP_00176,2025-10-21 00:37:37,10.5,1.0,Desktop,manufacturing,3,3,Saudi Arabia,2055.0,1,grey,27.9,5,5,4,3,3,4,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,6,121900.0,46.1,3,pay_per_use,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,24540.0,1.2,50.0,2,2,medium,Need more proof of ROI,Real-time alerts and notifications,yes,Khalid Al-Ketbi,khalid.alketbi@example.com,+971-51-797-3252,ADNOC Group,Supply Chain Director,mid_market
RESP_00177,2025-10-20 16:10:37,8.0,1.0,Desktop,chemical,2,2,Other GCC,785.0,0,not_applicable,0.0,5,4,2,5,3,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2,71000.0,3.5,2,transaction_fee,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,4720.0,4.6,42.0,0,0,medium,Blockchain technology maturity,Mobile app for field operations,no,,,,,,growing_company
RESP_00178,2025-10-31 11:37:37,9.9,1.0,Desktop,transport,3,3,Saudi Arabia,589.0,0,not_applicable,0.0,4,3,4,5,4,5,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,79800.0,11.1,3,freemium,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,11670.0,4.1,35.0,-1,-1,none,Cost-benefit ratio unclear,Benchmarking against industry peers,no,,,,,,growing_company
RESP_00179,2025-11-02 13:53:37,12.8,1.0,Desktop,transport,3,3,Abu Dhabi,1873.0,0,not_applicable,0.0,5,4,4,3,2,5,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,2,53500.0,1.4,3,monthly_subscription,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,11740.0,2.7,28.0,0,0,medium,Integration complexity with existing systems,Automated reporting dashboards,no,,,,,,mid_market
RESP_00180,2025-10-28 01:41:37,18.6,1.0,Desktop,power,2,1,Saudi Arabia,168.0,0,not_applicable,0.0,5,3,4,4,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,3,14000.0,5.3,5,monthly_subscription,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,2160.0,4.7,51.0,0,0,medium,Data security and privacy,Customizable workflows,no,,,,,,small_innovative
RESP_00181,2025-11-04 07:45:37,13.2,1.0,Tablet,chemical,4,3,Abu Dhabi,4271.0,0,not_applicable,0.0,4,5,3,5,3,5,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,106400.0,12.5,4,pay_per_use,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,21430.0,2.4,74.0,1,1,medium,Scalability for our operations,Audit trail functionality,yes,Ahmed Al-Rashid,ahmed.alrashid@example.com,+971-54-681-2758,DP World,Operations Head,mid_market
RESP_00182,2025-10-24 15:44:37,16.0,1.0,Desktop,aluminum,6,6,Dubai,31742.0,0,not_applicable,0.0,3,2,4,2,4,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,826800.0,15.0,1,transaction_fee,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,50000.0,0.9,134.0,2,2,short,Scalability for our operations,Integration with carbon credit markets,yes,Mariam Al-Ketbi,mariam.alketbi@example.com,+971-54-297-2845,DP World,Procurement Director,large_industrial
RESP_00183,2025-10-19 02:40:37,8.0,1.0,Desktop,steel,5,5,Abu Dhabi,14797.0,1,blue,252.8,4,3,4,4,3,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,333400.0,48.6,1,monthly_subscription,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,50000.0,0.6,106.0,2,2,immediate,Vendor lock-in concerns,Multi-language support including Arabic,yes,Omar Al-Qassimi,omar.alqassimi@example.com,+971-52-725-7643,TAQA,Supply Chain Director,large_industrial
RESP_00184,2025-10-28 10:34:37,8.8,1.0,Desktop,transport,3,4,Abu Dhabi,1939.0,1,grey,28.3,5,3,2,4,2,4,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,4,94000.0,49.6,3,pay_per_use,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,18130.0,2.5,24.0,2,1,immediate,Safety protocols and compliance,Customizable workflows,yes,Fatima Al-Ketbi,fatima.alketbi@example.com,+971-55-354-1111,Masdar,Energy Manager,mid_market
RESP_00185,2025-10-16 23:19:37,13.5,1.0,Desktop,manufacturing,4,4,Dubai,3535.0,1,grey,31.6,4,2,3,5,3,5,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,6,270600.0,27.3,4,monthly_subscription,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,50000.0,1.6,49.0,2,2,medium,Cost-benefit ratio unclear,Customizable workflows,yes,Abdullah Al-Rashid,abdullah.alrashid@example.com,+971-54-769-6890,DEWA,Sustainability Manager,mid_market
RESP_00186,2025-11-01 02:15:37,11.9,1.0,Desktop,chemical,3,2,Other GCC,665.0,0,not_applicable,0.0,4,4,2,5,2,4,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,3,40000.0,9.4,5,freemium,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7780.0,2.1,44.0,-1,-2,none,Blockchain technology maturity,Multi-language support including Arabic,no,,,,,,growing_company
RESP_00187,2025-10-20 22:17:37,9.9,1.0,Desktop,financial,2,1,Dubai,185.0,0,not_applicable,0.0,5,3,3,5,3,5,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,36900.0,0.8,3,transaction_fee,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2120.0,4.6,61.0,-1,-1,long,Safety protocols and compliance,Automated reporting dashboards,no,,,,,,small_innovative
RESP_00188,2025-10-26 03:11:37,12.4,1.0,Mobile,manufacturing,3,4,Dubai,2196.0,0,not_applicable,0.0,5,3,2,3,3,4,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,176700.0,7.9,3,monthly_subscription,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,22250.0,1.7,22.0,1,2,short,Safety protocols and compliance,AI-powered demand forecasting,yes,Abdullah Al-Mazrouei,abdullah.almazrouei@example.com,+971-56-818-9998,Mubadala,Supply Chain Director,mid_market
RESP_00189,2025-10-19 11:45:37,13.8,1.0,Desktop,chemical,3,3,Sharjah/Northern Emirates,6361.0,0,not_applicable,0.0,4,2,4,4,3,5,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,145100.0,12.0,3,pay_per_use,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,19690.0,1.3,62.0,1,2,medium,Cost-benefit ratio unclear,API for custom integrations,yes,Mariam Al-Ketbi,mariam.alketbi@example.com,+971-58-820-6927,Emirates Steel,Supply Chain Director,mid_market
RESP_00190,2025-10-14 13:43:37,15.1,1.0,Mobile,transport,2,2,Saudi Arabia,230.0,0,not_applicable,0.0,4,4,2,3,3,4,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,2,15800.0,1.2,5,freemium,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2020.0,3.4,79.0,0,0,medium,Regulatory compliance complexity,Audit trail functionality,no,,,,,,small_innovative
RESP_00191,2025-11-06 02:20:37,14.1,1.0,Desktop,chemical,3,3,Dubai,1074.0,0,not_applicable,0.0,3,4,3,3,3,3,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,92700.0,8.9,3,freemium,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,11660.0,3.3,60.0,0,0,long,Scalability for our operations,Multi-language support including Arabic,no,,,,,,growing_company
RESP_00192,2025-10-20 00:55:37,16.3,1.0,Tablet,power,2,1,Other GCC,164.0,0,not_applicable,0.0,4,2,3,5,3,4,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,67100.0,6.5,4,transaction_fee,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2110.0,4.5,64.0,-1,-2,long,Cost-benefit ratio unclear,Audit trail functionality,no,,,,,,small_innovative
RESP_00193,2025-10-27 06:11:37,14.8,1.0,Desktop,logistics,3,2,Saudi Arabia,475.0,1,mixed,9.3,4,5,4,5,3,3,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6,217900.0,38.0,3,monthly_subscription,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,19130.0,4.6,63.0,2,2,immediate,Data security and privacy,Integration with carbon credit markets,yes,Aisha Al-Ketbi,aisha.alketbi@example.com,+971-59-159-8575,Masdar,Sustainability Manager,growing_company
RESP_00194,2025-10-15 06:53:37,14.7,1.0,Desktop,manufacturing,3,2,Saudi Arabia,484.0,1,grey,8.0,5,3,4,3,2,4,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,6,90900.0,30.8,2,monthly_subscription,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,11640.0,4.0,29.0,1,2,short,Scalability for our operations,API for custom integrations,yes,Mohammad Al-Rashid,mohammad.alrashid@example.com,+971-56-452-2044,ADNOC Group,Sustainability Manager,growing_company
RESP_00195,2025-10-31 18:29:37,9.3,1.0,Tablet,manufacturing,2,2,Saudi Arabia,764.0,0,not_applicable,0.0,4,4,2,3,3,4,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,3,36800.0,14.4,3,freemium,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,4490.0,3.2,44.0,0,0,medium,Data security and privacy,Mobile app for field operations,no,,,,,,growing_company
RESP_00196,2025-10-12 19:12:37,12.1,1.0,Desktop,chemical,6,5,Dubai,19226.0,0,not_applicable,0.0,5,4,4,4,5,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,4,578900.0,22.5,2,annual_license,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,50000.0,1.1,76.0,2,1,immediate,Cost-benefit ratio unclear,Automated reporting dashboards,yes,Aisha Al-Suwaidi,aisha.alsuwaidi@example.com,+971-51-799-9835,EGA,Operations Head,large_industrial
RESP_00197,2025-10-23 19:07:37,10.6,1.0,Desktop,transport,2,2,Saudi Arabia,173.0,1,mixed,3.3,4,3,4,4,4,5,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,6,33100.0,32.9,3,monthly_subscription,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2220.0,4.6,22.0,0,0,long,Safety protocols and compliance,API for custom integrations,no,,,,,,small_innovative
RESP_00198,2025-10-17 07:21:37,12.2,1.0,Desktop,chemical,2,3,Saudi Arabia,2000.0,0,not_applicable,0.0,4,5,4,4,4,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,49800.0,10.2,2,freemium,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,5720.0,4.3,52.0,0,0,long,Training requirements for staff,Real-time alerts and notifications,no,,,,,,growing_company
RESP_00199,2025-10-23 18:48:37,8.0,1.0,Desktop,manufacturing,2,3,Other GCC,971.0,1,not_applicable,8.9,5,3,2,3,3,4,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,6,18500.0,38.0,2,pay_per_use,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,5050.0,2.4,55.0,1,2,short,Data security and privacy,Benchmarking against industry peers,yes,Hassan Al-Mazrouei,hassan.almazrouei@example.com,+971-52-382-4088,Emirates Steel,Sustainability Manager,growing_company
RESP_00200,2025-10-17 07:25:37,11.0,1.0,Tablet,steel,5,5,Abu Dhabi,25183.0,1,grey,397.9,4,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,5,414300.0,48.7,2,annual_license,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,50000.0,1.9,135.0,2,1,short,Data security and privacy,Customizable workflows,yes,Mohammad Al-Rashid,mohammad.alrashid@example.com,+971-57-712-1797,DEWA,Sustainability Manager,large_industrial
